package_id,package_title,package_kind,package_folder,relative_path,sheet_or_table,variable_name,variable_label,inferred_type,non_null_sample_count,sample_values,min_value,max_value,source_file_format,confidence,notes
paper-1999-01,The Full Cost Of Air Travel,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1999-01-the-full-cost-of-air-travel,data/air_full_cost_model/original_legacy/cost_per_aircraft_movement_original_excel5.xls,,,,,,,,,xls,low,"Could not inspect file: XLRDError: Unsupported format, or corrupt file: BOF not workbook/worksheet: op=0x0409 vers=0x0500 strm=0x0020 build=0 year=0 -> BIFF40"
paper-1999-01,The Full Cost Of Air Travel,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1999-01-the-full-cost-of-air-travel,data/air_full_cost_model/original_legacy/enplanements_with_cost_per_enplanement_original_excel5.xls,,,,,,,,,xls,low,"Could not inspect file: XLRDError: Unsupported format, or corrupt file: BOF not workbook/worksheet: op=0x0409 vers=0x0000 strm=0x0020 build=0 year=0 -> BIFF40"
paper-1999-01,The Full Cost Of Air Travel,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1999-01-the-full-cost-of-air-travel,data/air_full_cost_model/original_legacy/operating_cost_per_enplaned_passenger_us_airports_original_excel5.xls,,,,,,,,,xls,low,"Could not inspect file: XLRDError: Unsupported format, or corrupt file: BOF not workbook/worksheet: op=0x0409 vers=0x0000 strm=0x0020 build=0 year=0 -> BIFF40"
